City,Sector,Polygon,Center-Lat,Center-Lng,Area,Area-Type,Area-Unit,Price
Gurgaon,,,,,,,,
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,1000 to 34000,Carpet ,Sq.Ft.,"55,000 to 18.7 Lac"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,1178,Built-up ,Sq.Ft.,"64,790"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,1296,Built-up ,Sq.Ft.,"71,000"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,3000,Built-up ,Sq.Ft.,1.5 Lac
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,1100,Built-up ,Sq.Ft.,"66,000"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,900 to 5000,Built-up ,Sq.Ft.,"40,500 to 2.25 Lac"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,966,Plot ,Sq.Ft.,"50,000"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,500,Built-up ,Sq.Ft.,"42,000"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,430,Built-up ,Sq.Ft.,"40,000"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,1100,Plot ,Sq.Ft.,"68,000"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,550,Built-up ,Sq.Ft.,"60,000"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,1200,Built-up ,Sq.Ft.,1.02 Lac
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,900,Carpet ,Sq.Ft.,"90,000"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,2000,Built-up ,Sq.Ft.,1.6 Lac
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,2000,Built-up ,Sq.Ft.,1.5 Lac
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,1000 to 15000,Built-up ,Sq.Ft.,"65,000 to 9.75 Lac"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,750 to 15000,Built-up ,Sq.Ft.,"45,000 to 9 Lac"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,750 to 12000,Built-up ,Sq.Ft.,"37,500 to 6 Lac"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,1000 to 20000,Built-up ,Sq.Ft.,"65,000 to 13 Lac"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,1296,Plot ,Sq.Ft.,"67,392"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,1067,Built-up ,Sq.Ft.,"55,000"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,750 to 4000,Built-up ,Sq.Ft.,"37,500 to 2 Lac"
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,15000,Built-up ,Sq.Ft.,9 Lac
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,10000,Built-up ,Sq.Ft.,5 Lac
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,1100,Built-up ,Sq.Ft.,1.2 Lac
 ,Sector-66 Gurgaon,"[{'lng': 77.04683738, 'lat': 28.39383651}, {'lng': 77.04830447, 'lat': 28.3917955}, {'lng': 77.05023756, 'lat': 28.38910285}, {'lng': 77.05575639, 'lat': 28.39033783}, {'lng': 77.05874591, 'lat': 28.39115423}, {'lng': 77.06603905, 'lat': 28.39395621}, {'lng': 77.06075872, 'lat': 28.40344451}, {'lng': 77.05903406, 'lat': 28.40653294}, {'lng': 77.0515701, 'lat': 28.40371138}, {'lng': 77.04951388, 'lat': 28.40284437}, {'lng': 77.04489665, 'lat': 28.40124816}, {'lng': 77.04616303, 'lat': 28.39603364}, {'lng': 77.04683738, 'lat': 28.39383651}]",28.3982709,77.053568,6200,Built-up ,Sq.Ft.,3.55 Lac
 ,Sector-67 Gurgaon,"[{'lng': 77.06203138, 'lat': 28.37929635}, {'lng': 77.06766776, 'lat': 28.38323121}, {'lng': 77.07034267, 'lat': 28.38620639}, {'lng': 77.06600868, 'lat': 28.39393997}, {'lng': 77.05655597, 'lat': 28.3899387}, {'lng': 77.0508975, 'lat': 28.38922405}, {'lng': 77.05477178, 'lat': 28.37936964}, {'lng': 77.06203138, 'lat': 28.37929635}]",28.386048,77.0607637,525 to 52500,Built-up ,Sq.Ft.,"18,375 to 18.38 Lac"
 ,Sector-67A Gurgaon,"[{'lng': 77.06203138, 'lat': 28.37929635}, {'lng': 77.06766776, 'lat': 28.38323121}, {'lng': 77.07034267, 'lat': 28.38620639}, {'lng': 77.06600868, 'lat': 28.39393997}, {'lng': 77.05655597, 'lat': 28.3899387}, {'lng': 77.0508975, 'lat': 28.38922405}, {'lng': 77.05477178, 'lat': 28.37936964}, {'lng': 77.06203138, 'lat': 28.37929635}]",28.386048,77.0607637,20000 to 50000,Built-up ,Sq.Ft.,2.8 Lac to 7 Lac
 ,Sector-67A Gurgaon,"[{'lng': 77.05516266, 'lat': 28.37775825}, {'lng': 77.05433994, 'lat': 28.38015358}, {'lng': 77.05290589, 'lat': 28.38367735}, {'lng': 77.05257519, 'lat': 28.38473772}, {'lng': 77.05159432, 'lat': 28.38649301}, {'lng': 77.05053015, 'lat': 28.38821317}, {'lng': 77.04898269, 'lat': 28.39052534}, {'lng': 77.04733687, 'lat': 28.39268322}, {'lng': 77.04663457, 'lat': 28.39375119}, {'lng': 77.0462384, 'lat': 28.39499491}, {'lng': 77.04620965, 'lat': 28.39488823}, {'lng': 77.04400693, 'lat': 28.39210862}, {'lng': 77.04214643, 'lat': 28.38982896}, {'lng': 77.04838223, 'lat': 28.37563634}, {'lng': 77.05516266, 'lat': 28.37775825}]",28.3849411,77.0492504,20000 to 50000,Built-up ,Sq.Ft.,2.8 Lac to 7 Lac
